State,County,City,ZIP Code,Estimated Population,Zone ID,Zone Target Pop,Status,Showcase Business Name,Showcase Street,Showcase City,Showcase State,Showcase Zip
NY,Sullivan,Forestburgh,12777,764,SCH-A,1019898,Available,,,,,
NY,Sullivan,Smallwood,12778,633,SCH-A,1019898,Available,,,,,
NY,Sullivan,South Fallsburg,12779,2460,SCH-A,1019898,Available,,,,,
NY,Orange,Sparrow Bush,12780,2312,TRO-A,1019898,Available,,,,,
NY,Sullivan,Summitville,12781,307,SCH-A,1019898,Available,,,,,
NY,Sullivan,Swan Lake,12783,1668,SCH-A,1019898,Available,,,,,
NY,Sullivan,Thompsonville,12784,94,SCH-A,1019898,Available,,,,,
NY,Sullivan,Westbrookville,12785,1024,SCH-A,1019898,Available,,,,,
NY,Sullivan,White Lake,12786,665,SCH-A,1019898,Available,,,,,
NY,Sullivan,White Sulphur Springs,12787,452,SCH-A,1019898,Available,,,,,
NY,Sullivan,Woodbourne,12788,2908,SCH-A,1019898,Available,,,,,
NY,Sullivan,Woodridge,12789,1838,SCH-A,1019898,Available,,,,,
NY,Sullivan,Wurtsboro,12790,4518,SCH-A,1019898,Available,,,,,
NY,Sullivan,Youngsville,12791,737,SCH-A,1019898,Available,,,,,
NY,Sullivan,Yulan,12792,335,SCH-A,1019898,Available,,,,,
NY,Warren,Glens Falls,12801,14707,SYR-A,1019898,Available,,,,,
NY,Saratoga,South Glens Falls,12803,7567,SYR-A,1019898,Available,,,,,
NY,Warren,Queensbury,12804,26540,SYR-A,1019898,Available,,,,,
NY,Warren,Adirondack,12808,306,SYR-A,1019898,Available,,,,,
NY,Washington,Argyle,12809,3528,SYR-A,1019898,Available,,,,,
NY,Warren,Athol,12810,627,SYR-A,1019898,Available,,,,,
NY,Warren,Bakers Mills,12811,127,SYR-A,1019898,Available,,,,,
NY,Hamilton,Blue Mountain Lake,12812,150,SYR-A,1019898,Available,,,,,
NY,Warren,Bolton Landing,12814,1574,SYR-A,1019898,Available,,,,,
NY,Warren,Brant Lake,12815,871,SYR-A,1019898,Available,,,,,
NY,Washington,Cambridge,12816,4610,SYR-A,1019898,Available,,,,,
NY,Warren,Chestertown,12817,2274,SYR-A,1019898,Available,,,,,
NY,Washington,Clemons,12819,403,SYR-A,1019898,Available,,,,,
NY,Washington,Comstock,12821,2750,SYR-A,1019898,Available,,,,,
NY,Saratoga,Corinth,12822,6200,SYR-A,1019898,Available,,,,,
NY,Washington,Cossayuna,12823,238,SYR-A,1019898,Available,,,,,
NY,Warren,Diamond Point,12824,894,SYR-A,1019898,Available,,,,,
NY,Washington,Fort Ann,12827,3877,SYR-A,1019898,Available,,,,,
NY,Washington,Fort Edward,12828,9448,SYR-A,1019898,Available,,,,,
NY,Saratoga,Gansevoort,12831,17416,SYR-A,1019898,Available,,,,,
NY,Washington,Granville,12832,7106,SYR-A,1019898,Available,,,,,
NY,Saratoga,Greenfield Center,12833,4401,SYR-A,1019898,Available,,,,,
NY,Washington,Greenwich,12834,6594,SYR-A,1019898,Available,,,,,
NY,Saratoga,Hadley,12835,2603,SYR-A,1019898,Available,,,,,
NY,Warren,Hague,12836,574,SYR-A,1019898,Available,,,,,
NY,Washington,Hampton,12837,857,SYR-A,1019898,Available,,,,,
NY,Washington,Hartford,12838,608,SYR-A,1019898,Available,,,,,
NY,Washington,Hudson Falls,12839,13588,SYR-A,1019898,Available,,,,,
NY,Washington,Huletts Landing,12841,77,SYR-A,1019898,Available,,,,,
NY,Hamilton,Indian Lake,12842,1166,SYR-A,1019898,Available,,,,,
NY,Warren,Johnsburg,12843,600,SYR-A,1019898,Available,,,,,
NY,Washington,Kattskill Bay,12844,199,SYR-A,1019898,Available,,,,,
NY,Warren,Lake George,12845,4842,SYR-A,1019898,Available,,,,,
NY,Warren,Lake Luzerne,12846,3298,SYR-A,1019898,Available,,,,,
NY,Hamilton,Long Lake,12847,605,SYR-A,1019898,Available,,,,,
NY,Washington,Middle Granville,12849,385,SYR-A,1019898,Available,,,,,
NY,Saratoga,Middle Grove,12850,2835,SYR-A,1019898,Available,,,,,
NY,Essex,Minerva,12851,366,SYR-A,1019898,Available,,,,,
NY,Essex,Newcomb,12852,436,SYR-A,1019898,Available,,,,,
NY,Warren,North Creek,12853,1770,SYR-A,1019898,Available,,,,,
NY,Essex,North Hudson,12855,259,SYR-A,1019898,Available,,,,,
NY,Warren,North River,12856,187,SYR-A,1019898,Available,,,,,
NY,Essex,Olmstedville,12857,498,SYR-A,1019898,Available,,,,,
NY,Essex,Paradox,12858,59,SYR-A,1019898,Available,,,,,
NY,Saratoga,Porter Corners,12859,2220,SYR-A,1019898,Available,,,,,
NY,Warren,Pottersville,12860,748,SYR-A,1019898,Available,,,,,
NY,Washington,Putnam Station,12861,609,SYR-A,1019898,Available,,,,,
NY,Warren,Riparius,12862,17,SYR-A,1019898,Available,,,,,
NY,Saratoga,Rock City Falls,12863,533,SYR-A,1019898,Available,,,,,
NY,Hamilton,Sabael,12864,36,SYR-A,1019898,Available,,,,,
NY,Washington,Salem,12865,3663,SYR-A,1019898,Available,,,,,
NY,Saratoga,Saratoga Springs,12866,36915,SYR-A,1019898,Available,,,,,
NY,Essex,Schroon Lake,12870,1509,SYR-A,1019898,Available,,,,,
NY,Saratoga,Schuylerville,12871,4084,SYR-A,1019898,Available,,,,,
NY,Essex,Severance,12872,31,SYR-A,1019898,Available,,,,,
NY,Washington,Shushan,12873,736,SYR-A,1019898,Available,,,,,
NY,Warren,Silver Bay,12874,142,SYR-A,1019898,Available,,,,,
NY,Warren,Stony Creek,12878,719,SYR-A,1019898,Available,,,,,
NY,Essex,Ticonderoga,12883,5025,SYR-A,1019898,Available,,,,,
NY,Saratoga,Victory Mills,12884,486,SYR-A,1019898,Available,,,,,
NY,Warren,Warrensburg,12885,4602,SYR-A,1019898,Available,,,,,
NY,Warren,Wevertown,12886,269,SYR-A,1019898,Available,,,,,
NY,Washington,Whitehall,12887,4972,SYR-A,1019898,Available,,,,,
NY,Clinton,Plattsburgh,12901,33439,SYR-A,1019898,Available,,,,,
NY,Clinton,Plattsburgh,12903,1217,SYR-A,1019898,Available,,,,,
NY,Clinton,Altona,12910,2148,SYR-A,1019898,Available,,,,,
NY,Clinton,Keeseville,12911,36,SYR-A,1019898,Available,,,,,
NY,Clinton,Au Sable Forks,12912,1998,SYR-A,1019898,Available,,,,,
NY,Essex,Bloomingdale,12913,1157,SYR-A,1019898,Available,,,,,
NY,Franklin,Bombay,12914,1044,SYR-A,1019898,Available,,,,,
NY,Franklin,Brushton,12916,2135,SYR-A,1019898,Available,,,,,
NY,Franklin,Burke,12917,1403,SYR-A,1019898,Available,,,,,
NY,Clinton,Cadyville,12918,2381,SYR-A,1019898,Available,,,,,
NY,Clinton,Champlain,12919,3037,SYR-A,1019898,Available,,,,,
NY,Franklin,Chateaugay,12920,2842,SYR-A,1019898,Available,,,,,
NY,Clinton,Chazy,12921,2410,SYR-A,1019898,Available,,,,,
NY,St. Lawrence,Childwold,12922,65,BIN-A,1019898,Available,,,,,
NY,Clinton,Churubusco,12923,632,SYR-A,1019898,Available,,,,,
NY,Clinton,Keeseville,12924,158,SYR-A,1019898,Available,,,,,
NY,Franklin,Constable,12926,2208,SYR-A,1019898,Available,,,,,
NY,St. Lawrence,Cranberry Lake,12927,224,BIN-A,1019898,Available,,,,,
NY,Essex,Crown Point,12928,2028,SYR-A,1019898,Available,,,,,
NY,Clinton,Dannemora,12929,3938,SYR-A,1019898,Available,,,,,
NY,Franklin,Dickinson Center,12930,634,SYR-A,1019898,Available,,,,,
NY,Essex,Elizabethtown,12932,1236,SYR-A,1019898,Available,,,,,
NY,Clinton,Ellenburg,12933,17,SYR-A,1019898,Available,,,,,
NY,Clinton,Ellenburg Center,12934,1074,SYR-A,1019898,Available,,,,,
NY,Clinton,Ellenburg Depot,12935,1748,SYR-A,1019898,Available,,,,,
NY,Essex,Essex,12936,599,SYR-A,1019898,Available,,,,,
NY,Franklin,Fort Covington,12937,1572,SYR-A,1019898,Available,,,,,
NY,Franklin,Gabriels,12939,205,SYR-A,1019898,Available,,,,,
NY,Essex,Jay,12941,1428,SYR-A,1019898,Available,,,,,
NY,Essex,Keene,12942,646,SYR-A,1019898,Available,,,,,
NY,Essex,Keene Valley,12943,459,SYR-A,1019898,Available,,,,,
NY,Essex,Keeseville,12944,4080,SYR-A,1019898,Available,,,,,
NY,Franklin,Lake Clear,12945,638,SYR-A,1019898,Available,,,,,
NY,Essex,Lake Placid,12946,5492,SYR-A,1019898,Available,,,,,
NY,Essex,Lewis,12950,929,SYR-A,1019898,Available,,,,,
NY,Clinton,Lyon Mountain,12952,546,SYR-A,1019898,Available,,,,,
NY,Franklin,Malone,12953,15836,SYR-A,1019898,Available,,,,,
NY,Clinton,Lyon Mountain,12955,381,SYR-A,1019898,Available,,,,,
NY,Essex,Mineville,12956,1259,SYR-A,1019898,Available,,,,,
NY,Franklin,Moira,12957,1726,SYR-A,1019898,Available,,,,,
NY,Clinton,Mooers,12958,1929,SYR-A,1019898,Available,,,,,
NY,Clinton,Mooers Forks,12959,1369,SYR-A,1019898,Available,,,,,
NY,Essex,Moriah,12960,1148,SYR-A,1019898,Available,,,,,
NY,Essex,Moriah Center,12961,180,SYR-A,1019898,Available,,,,,
NY,Clinton,Morrisonville,12962,5499,SYR-A,1019898,Available,,,,,
NY,Essex,New Russia,12964,161,SYR-A,1019898,Available,,,,,
NY,St. Lawrence,Nicholville,12965,516,BIN-A,1019898,Available,,,,,
NY,Franklin,North Bangor,12966,2915,SYR-A,1019898,Available,,,,,
NY,St. Lawrence,North Lawrence,12967,1223,BIN-A,1019898,Available,,,,,
NY,Franklin,Owls Head,12969,423,SYR-A,1019898,Available,,,,,
NY,Franklin,Paul Smiths,12970,963,SYR-A,1019898,Available,,,,,
NY,Clinton,Peru,12972,6364,SYR-A,1019898,Available,,,,,
NY,St. Lawrence,Piercefield,12973,187,BIN-A,1019898,Available,,,,,
NY,Essex,Port Henry,12974,1599,SYR-A,1019898,Available,,,,,
NY,Essex,Port Kent,12975,265,SYR-A,1019898,Available,,,,,
NY,Franklin,Rainbow Lake,12976,260,SYR-A,1019898,Available,,,,,
NY,Essex,Ray Brook,12977,1753,SYR-A,1019898,Available,,,,,
NY,Clinton,Redford,12978,403,SYR-A,1019898,Available,,,,,
NY,Clinton,Rouses Point,12979,2304,SYR-A,1019898,Available,,,,,
NY,Franklin,Saint Regis Falls,12980,1304,SYR-A,1019898,Available,,,,,
NY,Clinton,Saranac,12981,2253,SYR-A,1019898,Available,,,,,
NY,Franklin,Saranac Lake,12983,7494,SYR-A,1019898,Available,,,,,
NY,Clinton,Schuyler Falls,12985,1072,SYR-A,1019898,Available,,,,,
NY,Franklin,Tupper Lake,12986,6120,SYR-A,1019898,Available,,,,,
NY,Essex,Upper Jay,12987,201,SYR-A,1019898,Available,,,,,
NY,Franklin,Vermontville,12989,1010,SYR-A,1019898,Available,,,,,
NY,Clinton,West Chazy,12992,4778,SYR-A,1019898,Available,,,,,
NY,Essex,Westport,12993,1623,SYR-A,1019898,Available,,,,,
NY,Essex,Willsboro,12996,2086,SYR-A,1019898,Available,,,,,
NY,Essex,Wilmington,12997,1239,SYR-A,1019898,Available,,,,,
NY,Essex,Witherbee,12998,526,SYR-A,1019898,Available,,,,,
NY,Onondaga,Apulia Station,13020,150,SYR-A,1019898,Available,,,,,
NY,Cayuga,Auburn,13021,39506,SYR-A,1019898,Available,,,,,
NY,Cayuga,Auburn,13024,1733,SYR-A,1019898,Available,,,,,
NY,Cayuga,Aurora,13026,1914,SYR-A,1019898,Available,,,,,
NY,Onondaga,Baldwinsville,13027,31637,SYR-A,1019898,Available,,,,,
NY,Oswego,Bernhards Bay,13028,1350,SYR-A,1019898,Available,,,,,
NY,Onondaga,Brewerton,13029,7109,SYR-A,1019898,Available,,,,,
NY,Madison,Bridgeport,13030,3892,BIN-A,1019898,Available,,,,,
NY,Onondaga,Camillus,13031,15551,SYR-A,1019898,Available,,,,,
NY,Madison,Canastota,13032,12790,BIN-A,1019898,Available,,,,,
NY,Cayuga,Cato,13033,3556,SYR-A,1019898,Available,,,,,
NY,Cayuga,Cayuga,13034,1989,SYR-A,1019898,Available,,,,,
NY,Madison,Cazenovia,13035,8617,BIN-A,1019898,Available,,,,,
NY,Oswego,Central Square,13036,8680,SYR-A,1019898,Available,,,,,
NY,Madison,Chittenango,13037,8897,BIN-A,1019898,Available,,,,,
NY,Onondaga,Cicero,13039,17537,SYR-A,1019898,Available,,,,,
NY,Cortland,Cincinnatus,13040,2758,BIN-A,1019898,Available,,,,,
NY,Onondaga,Clay,13041,10705,SYR-A,1019898,Available,,,,,
NY,Oswego,Cleveland,13042,2356,SYR-A,1019898,Available,,,,,
NY,Oswego,Constantia,13044,2512,SYR-A,1019898,Available,,,,,
NY,Cortland,Cortland,13045,30112,BIN-A,1019898,Available,,,,,
NY,Onondaga,Delphi Falls,13051,153,SYR-A,1019898,Available,,,,,
NY,Madison,De Ruyter,13052,1679,BIN-A,1019898,Available,,,,,
NY,Tompkins,Dryden,13053,5015,ITH-A,1019898,Available,,,,,
NY,Oneida,Durhamville,13054,1582,BIN-A,1019898,Available,,,,,
NY,Onondaga,East Syracuse,13057,14992,SYR-A,1019898,Available,,,,,
NY,Onondaga,Elbridge,13060,2806,SYR-A,1019898,Available,,,,,
NY,Madison,Erieville,13061,1040,BIN-A,1019898,Available,,,,,
NY,Tompkins,Etna,13062,173,ITH-A,1019898,Available,,,,,
NY,Onondaga,Fabius,13063,1898,SYR-A,1019898,Available,,,,,
NY,Cayuga,Fair Haven,13064,64,SYR-A,1019898,Available,,,,,
NY,Onondaga,Fayetteville,13066,12390,SYR-A,1019898,Available,,,,,
NY,Tompkins,Freeville,13068,5368,ITH-A,1019898,Available,,,,,
NY,Oswego,Fulton,13069,24931,SYR-A,1019898,Available,,,,,
NY,Cayuga,Genoa,13071,1023,SYR-A,1019898,Available,,,,,
NY,Madison,Georgetown,13072,1123,BIN-A,1019898,Available,,,,,
NY,Tompkins,Groton,13073,6423,ITH-A,1019898,Available,,,,,
NY,Oswego,Hannibal,13074,4488,SYR-A,1019898,Available,,,,,
NY,Oswego,Hastings,13076,2393,SYR-A,1019898,Available,,,,,
NY,Cortland,Homer,13077,6735,BIN-A,1019898,Available,,,,,
NY,Onondaga,Jamesville,13078,9866,SYR-A,1019898,Available,,,,,
NY,Onondaga,Jordan,13080,3631,SYR-A,1019898,Available,,,,,
NY,Cayuga,King Ferry,13081,1169,SYR-A,1019898,Available,,,,,
NY,Madison,Kirkville,13082,4871,BIN-A,1019898,Available,,,,,
NY,Oswego,Lacona,13083,1809,SYR-A,1019898,Available,,,,,
NY,Onondaga,La Fayette,13084,4409,SYR-A,1019898,Available,,,,,
NY,Cortland,Little York,13087,168,BIN-A,1019898,Available,,,,,
NY,Onondaga,Liverpool,13088,22156,SYR-A,1019898,Available,,,,,
NY,Onondaga,Liverpool,13090,30124,SYR-A,1019898,Available,,,,,
NY,Cayuga,Locke,13092,2606,SYR-A,1019898,Available,,,,,
NY,Cortland,Mc Graw,13101,2508,BIN-A,1019898,Available,,,,,
NY,Tompkins,Mc Lean,13102,85,ITH-A,1019898,Available,,,,,
NY,Oswego,Mallory,13103,326,SYR-A,1019898,Available,,,,,
NY,Onondaga,Manlius,13104,15567,SYR-A,1019898,Available,,,,,
NY,Onondaga,Marcellus,13108,6175,SYR-A,1019898,Available,,,,,
NY,Onondaga,Marietta,13110,2338,SYR-A,1019898,Available,,,,,
NY,Cayuga,Martville,13111,1700,SYR-A,1019898,Available,,,,,
NY,Onondaga,Memphis,13112,1973,SYR-A,1019898,Available,,,,,
NY,Cayuga,Meridian,13113,287,SYR-A,1019898,Available,,,,,
NY,Oswego,Mexico,13114,6356,SYR-A,1019898,Available,,,,,
NY,Oswego,Minetto,13115,224,SYR-A,1019898,Available,,,,,
NY,Onondaga,Minoa,13116,3457,SYR-A,1019898,Available,,,,,
NY,Cayuga,Montezuma,13117,188,SYR-A,1019898,Available,,,,,
NY,Cayuga,Moravia,13118,6382,SYR-A,1019898,Available,,,,,
NY,Onondaga,Nedrow,13120,2328,SYR-A,1019898,Available,,,,,
NY,Madison,New Woodstock,13122,1174,BIN-A,1019898,Available,,,,,
NY,Oneida,North Bay,13123,314,BIN-A,1019898,Available,,,,,
NY,Chenango,North Pitcher,13124,124,BIN-A,1019898,Available,,,,,
NY,Oswego,Oswego,13126,37205,SYR-A,1019898,Available,,,,,
NY,Oswego,Parish,13131,3895,SYR-A,1019898,Available,,,,,
NY,Oswego,Pennellville,13132,4244,SYR-A,1019898,Available,,,,,
NY,Madison,Peterboro,13134,119,BIN-A,1019898,Available,,,,,
NY,Oswego,Phoenix,13135,6617,SYR-A,1019898,Available,,,,,
NY,Chenango,Pitcher,13136,534,BIN-A,1019898,Available,,,,,
NY,Onondaga,Pompey,13138,61,SYR-A,1019898,Available,,,,,
NY,Cayuga,Port Byron,13140,4488,SYR-A,1019898,Available,,,,,
NY,Cortland,Preble,13141,596,BIN-A,1019898,Available,,,,,
NY,Oswego,Pulaski,13142,6451,SYR-A,1019898,Available,,,,,
NY,Wayne,Red Creek,13143,2873,ROC-A,1019898,Available,,,,,
NY,Oswego,Richland,13144,1531,SYR-A,1019898,Available,,,,,
NY,Oswego,Sandy Creek,13145,1926,SYR-A,1019898,Available,,,,,
NY,Wayne,Savannah,13146,2443,ROC-A,1019898,Available,,,,,
NY,Cayuga,Scipio Center,13147,1281,SYR-A,1019898,Available,,,,,
NY,Seneca,Seneca Falls,13148,10750,ROC-A,1019898,Available,,,,,
NY,Onondaga,Skaneateles,13152,7941,SYR-A,1019898,Available,,,,,
NY,Onondaga,Skaneateles Falls,13153,399,SYR-A,1019898,Available,,,,,
NY,Chenango,South Otselic,13155,663,BIN-A,1019898,Available,,,,,
NY,Cayuga,Sterling,13156,2000,SYR-A,1019898,Available,,,,,
NY,Oneida,Sylvan Beach,13157,695,BIN-A,1019898,Available,,,,,
NY,Cortland,Truxton,13158,1855,BIN-A,1019898,Available,,,,,
NY,Onondaga,Tully,13159,5184,SYR-A,1019898,Available,,,,,
NY,Cayuga,Union Springs,13160,2027,SYR-A,1019898,Available,,,,,
NY,Oneida,Verona Beach,13162,385,BIN-A,1019898,Available,,,,,
NY,Madison,Wampsville,13163,339,BIN-A,1019898,Available,,,,,
NY,Onondaga,Warners,13164,2338,SYR-A,1019898,Available,,,,,
NY,Seneca,Waterloo,13165,10741,ROC-A,1019898,Available,,,,,
NY,Cayuga,Weedsport,13166,5610,SYR-A,1019898,Available,,,,,
NY,Oswego,West Monroe,13167,3342,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13202,5438,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13203,16029,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13204,19931,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13205,19201,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13206,16443,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13207,13897,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13208,22854,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13209,13243,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13210,27606,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13211,6517,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13212,20356,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13214,8793,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13215,15245,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13219,15363,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13224,8891,SYR-A,1019898,Available,,,,,
NY,Onondaga,Syracuse,13290,0,SYR-A,1019898,Available,,,,,
NY,Oneida,Alder Creek,13301,98,BIN-A,1019898,Available,,,,,
NY,Oswego,Altmar,13302,1610,SYR-A,1019898,Available,,,,,
NY,Oneida,Ava,13303,1153,BIN-A,1019898,Available,,,,,
NY,Oneida,Barneveld,13304,1684,BIN-A,1019898,Available,,,,,
NY,Lewis,Beaver Falls,13305,293,BIN-A,1019898,Available,,,,,
NY,Oneida,Blossvale,13308,3625,BIN-A,1019898,Available,,,,,
NY,Oneida,Boonville,13309,5889,BIN-A,1019898,Available,,,,,
NY,Madison,Bouckville,13310,624,BIN-A,1019898,Available,,,,,
NY,Lewis,Brantingham,13312,331,BIN-A,1019898,Available,,,,,
NY,Oneida,Bridgewater,13313,526,BIN-A,1019898,Available,,,,,
NY,Madison,Brookfield,13314,443,BIN-A,1019898,Available,,,,,
NY,Otsego,Burlington Flats,13315,1419,BIN-A,1019898,Available,,,,,
NY,Oneida,Camden,13316,6460,BIN-A,1019898,Available,,,,,
NY,Montgomery,Canajoharie,13317,3784,TRO-A,1019898,Available,,,,,
NY,Oneida,Cassville,13318,1325,BIN-A,1019898,Available,,,,,
NY,Oneida,Chadwicks,13319,1079,BIN-A,1019898,Available,,,,,
NY,Otsego,Cherry Valley,13320,2018,BIN-A,1019898,Available,,,,,
NY,Oneida,Clark Mills,13321,1049,BIN-A,1019898,Available,,,,,
NY,Oneida,Clayville,13322,1076,BIN-A,1019898,Available,,,,,
NY,Oneida,Clinton,13323,11323,BIN-A,1019898,Available,,,,,
NY,Herkimer,Cold Brook,13324,2149,BIN-A,1019898,Available,,,,,
NY,Lewis,Constableville,13325,866,BIN-A,1019898,Available,,,,,
NY,Otsego,Cooperstown,13326,5561,BIN-A,1019898,Available,,,,,
NY,Lewis,Croghan,13327,2056,BIN-A,1019898,Available,,,,,
NY,Oneida,Deansboro,13328,1267,BIN-A,1019898,Available,,,,,
NY,Herkimer,Dolgeville,13329,3889,BIN-A,1019898,Available,,,,,
NY,Herkimer,Eagle Bay,13331,189,BIN-A,1019898,Available,,,,,
NY,Madison,Earlville,13332,2460,BIN-A,1019898,Available,,,,,
NY,Otsego,East Springfield,13333,62,BIN-A,1019898,Available,,,,,
NY,Madison,Eaton,13334,1374,BIN-A,1019898,Available,,,,,
NY,Otsego,Edmeston,13335,1590,BIN-A,1019898,Available,,,,,
NY,Otsego,Fly Creek,13337,790,BIN-A,1019898,Available,,,,,
NY,Oneida,Forestport,13338,1206,BIN-A,1019898,Available,,,,,
NY,Herkimer,Fort Plain,13339,6941,BIN-A,1019898,Available,,,,,
NY,Herkimer,Frankfort,13340,8205,BIN-A,1019898,Available,,,,,
NY,Oneida,Franklin Springs,13341,102,BIN-A,1019898,Available,,,,,
NY,Otsego,Garrattsville,13342,165,BIN-A,1019898,Available,,,,,
NY,Lewis,Glenfield,13343,1658,BIN-A,1019898,Available,,,,,
NY,Lewis,Greig,13345,177,BIN-A,1019898,Available,,,,,
NY,Madison,Hamilton,13346,6735,BIN-A,1019898,Available,,,,,
NY,Otsego,Hartwick,13348,1469,BIN-A,1019898,Available,,,,,
NY,Herkimer,Herkimer,13350,10093,BIN-A,1019898,Available,,,,,
NY,Oneida,Hinckley,13352,65,BIN-A,1019898,Available,,,,,
NY,Hamilton,Hoffmeister,13353,86,SYR-A,1019898,Available,,,,,
NY,Oneida,Holland Patent,13354,3342,BIN-A,1019898,Available,,,,,
NY,Madison,Hubbardsville,13355,905,BIN-A,1019898,Available,,,,,
NY,Herkimer,Ilion,13357,11096,BIN-A,1019898,Available,,,,,
NY,Hamilton,Inlet,13360,333,SYR-A,1019898,Available,,,,,
NY,Herkimer,Jordanville,13361,824,BIN-A,1019898,Available,,,,,
NY,Oneida,Knoxboro,13362,60,BIN-A,1019898,Available,,,,,
NY,Oneida,Lee Center,13363,2315,BIN-A,1019898,Available,,,,,
NY,Madison,Leonardsville,13364,243,BIN-A,1019898,Available,,,,,
NY,Herkimer,Little Falls,13365,8906,BIN-A,1019898,Available,,,,,
NY,Lewis,Lowville,13367,8830,BIN-A,1019898,Available,,,,,
NY,Lewis,Lyons Falls,13368,1118,BIN-A,1019898,Available,,,,,
NY,Madison,Madison,13402,1534,BIN-A,1019898,Available,,,,,
NY,Oneida,Marcy,13403,7372,BIN-A,1019898,Available,,,,,
NY,Lewis,Martinsburg,13404,236,BIN-A,1019898,Available,,,,,
NY,Herkimer,Middleville,13406,725,BIN-A,1019898,Available,,,,,
NY,Herkimer,Mohawk,13407,5453,BIN-A,1019898,Available,,,,,
NY,Madison,Morrisville,13408,4280,BIN-A,1019898,Available,,,,,
NY,Madison,Munnsville,13409,2374,BIN-A,1019898,Available,,,,,
NY,Montgomery,Nelliston,13410,241,TRO-A,1019898,Available,,,,,
NY,Chenango,New Berlin,13411,3264,BIN-A,1019898,Available,,,,,
NY,Oneida,New Hartford,13413,16135,BIN-A,1019898,Available,,,,,
NY,Otsego,New Lisbon,13415,77,BIN-A,1019898,Available,,,,,
NY,Herkimer,Newport,13416,2271,BIN-A,1019898,Available,,,,,
NY,Oneida,New York Mills,13417,3305,BIN-A,1019898,Available,,,,,
NY,Madison,North Brookfield,13418,255,BIN-A,1019898,Available,,,,,
NY,Herkimer,Old Forge,13420,1266,BIN-A,1019898,Available,,,,,
NY,Madison,Oneida,13421,14125,BIN-A,1019898,Available,,,,,
NY,Oneida,Oriskany,13424,2725,BIN-A,1019898,Available,,,,,
NY,Oneida,Oriskany Falls,13425,1970,BIN-A,1019898,Available,,,,,
NY,Montgomery,Palatine Bridge,13428,1635,TRO-A,1019898,Available,,,,,
NY,Herkimer,Poland,13431,2069,BIN-A,1019898,Available,,,,,
NY,Lewis,Port Leyden,13433,1820,BIN-A,1019898,Available,,,,,
NY,Oneida,Prospect,13435,286,BIN-A,1019898,Available,,,,,
NY,Hamilton,Raquette Lake,13436,108,SYR-A,1019898,Available,,,,,
NY,Oswego,Redfield,13437,460,SYR-A,1019898,Available,,,,,
NY,Oneida,Remsen,13438,3789,BIN-A,1019898,Available,,,,,
NY,Otsego,Richfield Springs,13439,3950,BIN-A,1019898,Available,,,,,
NY,Oneida,Rome,13440,42986,BIN-A,1019898,Available,,,,,
NY,Oneida,Rome,13441,51,BIN-A,1019898,Available,,,,,
NY,Otsego,Roseboom,13450,104,BIN-A,1019898,Available,,,,,
NY,Montgomery,Saint Johnsville,13452,4629,TRO-A,1019898,Available,,,,,
NY,Herkimer,Salisbury Center,13454,826,BIN-A,1019898,Available,,,,,
NY,Oneida,Sauquoit,13456,4164,BIN-A,1019898,Available,,,,,
NY,Schoharie,Sharon Springs,13459,2222,TRO-A,1019898,Available,,,,,
NY,Chenango,Sherburne,13460,4429,BIN-A,1019898,Available,,,,,
NY,Oneida,Sherrill,13461,3083,BIN-A,1019898,Available,,,,,
NY,Chenango,Smyrna,13464,1189,BIN-A,1019898,Available,,,,,
